SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,avg_charge_per_month,num_services,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_1-2yr,tenure_group_2-4yr,tenure_group_4+yr
0,1,1,0.8757802002946699,1,1,1.2998002119080347,1.4684187810836478,0.7036139908059916,1.0716490289989224,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
0,0,0,0.30589991255435406,0,0,-0.09556727401332349,0.09230344294113207,0.001123651917637465,1.0716490289989224,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,True,False
0,0,0,0.428017117070136,1,0,1.6631598782775683,1.1388184670233188,0.849587668403764,2.021416313784188,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False
0,0,0,-0.7931549280876836,1,1,0.3341594547068096,-0.5715950982745649,0.17307321554219407,-0.8278855405716075,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,0,0,1.3642490183577978,1,0,-1.3100845150292975,-0.26438670644292467,-0.6080818472619257,-1.3027691829642398,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0,0,-1.2816237461508113,1,0,-0.6215262431418258,-0.9901264681666773,-0.6464438892205008,-0.8278855405716075,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,-1.2409180113122174,1,1,-0.6480730680820658,-0.9748692270402667,-0.5805398684198718,-0.8278855405716075,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,-0.1418631706701798,0,1,-1.3299946337344775,-0.6644118111989735,-0.5926741280436787,-1.3027691829642398,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
0,0,0,-0.30468611002455576,1,1,1.1720436168831305,0.03794814937423611,0.5200833881698322,0.5967653866062901,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
1,0,0,-0.4675090493789317,0,1,-0.7642154271956153,-0.6415588788067528,-0.3904133253844251,-0.3530018981789749,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
1,1,0,0.22448844287716607,1,1,0.6145602931380933,0.3713682619324004,0.33102000462837794,0.12188174421365756,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
0,1,1,-1.0780950719578415,1,0,-1.5241182911099815,-0.9640903703595938,-0.7826967145667428,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,1,0,0.9164859351332638,1,1,1.3014593884668002,1.5111171033726674,0.7019772267422136,1.0716490289989224,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,True
0,1,1,1.0793088744876398,1,1,1.1471559685016557,1.5632332047166941,0.619521437382138,0.5967653866062901,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True
0,0,1,0.6722515261016999,1,0,-1.5091857020810966,-0.6059074261602911,-0.7257663080759873,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,1,0,-0.9152721326034655,1,0,-1.5042081724048018,-0.9272315101419775,-0.746187040482943,-1.3027691829642398,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0,0,0,-0.38609757970174374,1,1,0.5332606417586087,-0.16869416821267466,0.31715492134835116,-0.3530018981789749,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,0,0,-1.2816237461508113,1,1,-1.4826388771408567,-1.0015200050653925,-0.866642516659512,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,1,1,-0.06045170099299184,1,0,1.0990398482974708,0.3428075846583569,0.5960979321351333,0.5967653866062901,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
1,1,1,0.9571916699718578,1,1,0.25451897988608974,0.7828527621819547,0.17758711673775804,1.0716490289989224,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,True
0,1,0,1.5677776925507676,1,1,0.5233055824060188,1.4944329260258011,0.3062534157616951,1.546532671391555,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True
0,0,0,0.5501343215859179,1,0,0.473530285643069,0.5674732043528693,0.2591932648479352,1.0716490289989224,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False
1,0,0,-0.7117434584104956,1,1,0.31424933600162985,-0.5387316594742244,0.10102226085787669,-0.3530018981789749,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,1,0,-1.2409180113122174,1,0,-1.4959122896109767,-0.9875799358347871,-0.7443099458600614,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
0,1,0,1.5677776925507676,1,0,-1.3631781649097774,-0.27626320637010193,-0.6443460859832848,-1.3027691829642398,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True
0,1,1,0.30589991255435406,1,0,-1.5042081724048018,-0.6552355136581971,-0.7036278553480432,-1.3027691829642398,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False
0,1,0,-0.9966836022806536,1,0,-1.4859572302583868,-0.9418082124555552,-0.7438385294022599,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
0,0,0,-0.8338606629262776,1,1,-0.6596873039934208,-0.7807400424635056,-0.35558718731795624,-0.8278855405716075,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,0,-1.2002122764736234,1,1,0.9928525485365113,-0.8629974273565423,0.3860288658331287,0.12188174421365756,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
1,0,0,-0.5896262538947137,1,1,1.0127626672416914,-0.24094104669759162,0.5269215988040687,0.12188174421365756,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
0,1,0,1.6084834273893616,1,1,1.4358526897267645,2.4320617400547553,0.7843037686546612,1.546532671391555,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,1,0,1.5270719577121736,1,1,0.9911933719777464,2.0011050486122133,0.6010316207502745,2.021416313784188,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True
0,0,0,0.590840056424512,1,0,0.31590851256039476,0.5308119199196237,0.20263607833695813,1.0716490289989224,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
1,0,0,-0.1418631706701798,1,1,-0.21170963312687294,-0.25569337193061015,-0.06606423136294522,0.12188174421365756,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,1.6084834273893616,1,0,-1.472683817788267,-0.3814393822501496,-0.7054355240426288,-1.3027691829642398,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True
0,0,0,0.26519417771576004,0,0,-0.790762252135855,-0.3092144566301628,-0.36088572698962135,0.12188174421365756,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,-1.0373893371192475,1,0,-1.4760021709057967,-0.9442230275978649,-0.7186766759671128,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,1,0,1.5677776925507676,1,0,1.0193993734767515,2.0001830282851496,0.5777657246323832,0.5967653866062901,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
0,0,0,0.7536629957788878,1,0,0.7506127709568226,0.9547656474494673,0.4223043622609424,0.12188174421365756,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True
0,1,1,0.7943687306174818,1,0,1.1737027934418955,1.2922031342898377,0.6408379111923987,1.0716490289989224,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True
1,0,0,0.5501343215859179,1,0,1.0061259610066313,0.9320663851117573,0.5590382043393546,0.5967653866062901,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False
0,1,1,0.22448844287716607,1,1,0.9862158423014517,0.5808644519602225,0.5386535703267608,0.5967653866062901,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
1,1,1,-0.9152721326034655,0,1,-1.0081143813340692,-0.8512087388890854,-0.4790481906594027,-0.8278855405716075,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,1,0,1.6084834273893616,1,1,1.6498864658074486,2.6486706583199258,0.8989974555098211,2.021416313784188,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,-0.5489205190561197,1,1,0.4569385200554191,-0.3539763482226106,0.2301927273777359,-0.3530018981789749,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,1,0,-1.2002122764736234,1,1,0.6294928821669784,-0.8930069937159714,0.09603703181662734,0.12188174421365756,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
0,0,0,1.4863662228735797,1,1,0.5813767619627935,1.4286840955601898,0.3083683920270167,1.546532671391555,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True
0,0,0,0.8757802002946699,1,0,-1.4876164068171518,-0.5364705143864253,-0.705394945828976,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True
1,0,0,-0.8338606629262776,0,1,-0.7061442476388405,-0.7790496718638888,-0.35056116262170495,0.12188174421365756,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
0,1,1,-0.9966836022806536,1,0,-1.456092052200617,-0.949052657882484,-0.7749520156171491,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
1,1,0,-0.38609757970174374,1,1,0.8319124223363072,-0.12171503726228808,0.39281726282546797,0.5967653866062901,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
0,0,0,-1.0373893371192475,1,0,0.3125901594428645,-0.7761299408281873,0.0934913829445002,-0.3530018981789749,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,-1.0780950719578415,1,1,0.14335415044883548,-0.8267093416271081,-0.02409335067280843,-0.8278855405716075,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0.5094285867473239,1,0,-1.5290958207862766,-0.6296165202847853,-0.7184968203402778,-1.3027691829642398,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,1,1,1.6084834273893616,1,0,0.5282831120823135,1.5469880846684296,0.3156602728667331,1.546532671391555,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True
0,0,0,-1.2816237461508113,1,1,-1.4793205240233267,-1.0014760993355323,-0.8657939670354695,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,1,1,-0.38609757970174374,1,0,-1.3631781649097774,-0.7357147164918967,-0.5960612552929815,-1.3027691829642398,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False
0,1,0,1.6084834273893616,1,1,0.9862158423014517,1.9520623483583988,0.5301457203027737,0.5967653866062901,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True
0,1,1,1.4049547531963917,1,1,0.3507512202944595,1.2856172748108115,0.2666578996038654,0.5967653866062901,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
0,1,1,0.428017117070136,0,1,-0.4539494107065617,-0.06573523169056575,-0.20859228321460577,0.5967653866062901,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
0,0,0,-1.2816237461508113,1,1,-0.6397771852882409,-0.9903679496809081,-0.6511109121527341,-0.8278855405716075,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,0,1.1200146093262338,1,1,1.3080960947018598,1.7729708762587473,0.7252435333688781,1.0716490289989224,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True
0,0,0,-1.2409180113122174,1,1,0.4950995809070136,-0.943476630190242,-0.17606454762631257,0.12188174421365756,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,-1.2816237461508113,1,0,0.3524103968532244,-0.9772401364527159,-0.3973945745640469,-0.3530018981789749,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1,0,1.6084834273893616,1,0,0.4619160497317138,1.5199421550745622,0.3013395449650855,1.546532671391555,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True
0,1,1,-0.019745966154397852,1,0,0.8186390098661871,0.2636455537204626,0.4538421232878531,0.12188174421365756,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
0,0,0,1.1607203441648277,1,0,0.8202981864249524,1.3204125657249997,0.41465372936030204,2.021416313784188,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,1,1,1.2828375486806096,1,0,1.505538105194894,2.0618047201439045,0.7884665796448528,1.546532671391555,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,1,-0.7524491932490895,1,0,-1.5058673489635668,-0.8811085409238641,-0.7052766631541094,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
0,0,0,-0.7931549280876836,1,1,0.5166688761709587,-0.5661727406368333,0.18804405533779975,-0.3530018981789749,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
0,1,0,-0.30468611002455576,1,1,-1.459410405318147,-0.7930116939594243,-0.7152743183399427,-1.3027691829642398,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,0,0,0.5501343215859179,1,0,-0.35108046406313215,0.0697358977930024,-0.15015068463959816,0.12188174421365756,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False
0,0,0,-1.1595065416350294,1,1,-0.6314813024944159,-0.9227092199663794,-0.36048266591820105,-0.8278855405716075,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,0.590840056424512,1,0,-1.4760021709057967,-0.5963798827806334,-0.7050645257480989,-1.3027691829642398,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
0,1,1,0.8350744654560759,1,1,0.1582867394777205,0.627097185502986,0.13365606514917522,1.0716490289989224,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True
0,1,0,-0.9559778674420595,1,1,0.16990097538907525,-0.7626069760312535,-0.08063099990900699,0.5967653866062901,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
0,1,1,1.5270719577121736,1,1,1.4341935131679995,2.471554944063982,0.8571501903732226,1.546532671391555,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,True
0,0,0,0.7129572609402939,1,1,0.8352307754538371,0.9870583117616257,0.4754219049032066,1.0716490289989224,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
0,0,0,-0.9559778674420595,1,1,0.2943392172964497,-0.7011828599568696,0.15679318489806546,-0.3530018981789749,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1,0,1.5270719577121736,1,0,-1.497571466169742,-0.39676248197135044,-0.7043962431216522,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True
0,0,0,1.4049547531963917,1,1,1.7726655311560575,2.416058101520721,0.9092345810809389,2.021416313784188,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True
0,0,0,-1.2816237461508113,1,1,-1.5025489958460367,-1.0017834394445535,-0.8717338144037665,-1.3027691829642398,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
0,1,1,1.3642490183577978,1,1,0.3092718063253347,1.123078262868446,0.19236641152508624,-0.8278855405716075,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,1,1,1.0386031396490458,1,0,-1.480979700582092,-0.5007751560101036,-0.7045911117629339,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True
0,1,1,-1.3223294809894055,0,1,-0.410810820178672,-0.3968393169986058,22.678063901645853,0.5967653866062901,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,0,0,-1.2409180113122174,1,0,0.1566275629189556,-0.9466817484700346,-0.21736062932971087,-0.8278855405716075,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,0.346605647392948,1,1,-1.4959122896109767,-0.6545769277102944,-0.7109942713351572,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False
1,0,0,-1.1595065416350294,1,1,0.4619160497317138,-0.8818549383314872,-0.04465249584960779,-0.3530018981789749,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,0,0,-0.38609757970174374,1,0,-1.4859572302583868,-0.8323292750492105,-0.7516640426017622,-1.3027691829642398,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
1,1,0,1.1607203441648277,1,0,-0.029200211662723803,0.7030540981610878,0.029768043435765234,0.12188174421365756,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
0,0,1,-0.9966836022806536,1,0,-1.4892755833759168,-0.9385811413108325,-0.7299788855429002,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,1,-1.2816237461508113,1,1,0.3457736906181643,-0.9773279479124364,-0.39909167381213184,-0.3530018981789749,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,-0.4268033145403377,1,0,-1.2835376900890578,-0.7443860981392811,-0.5913988440434874,-1.3027691829642398,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False
0,0,0,-1.2409180113122174,1,1,-0.5684325932613462,-0.9698200681063466,-0.5154843972432854,-0.3530018981789749,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1,0,0.9164859351332638,1,1,0.42541416543888416,0.9469723803992864,0.31258386533788446,-0.3530018981789749,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,1,1,1.1200146093262338,1,0,0.3125901594428645,0.9448429525010682,0.20049209947129348,-0.8278855405716075,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,1,0.7536629957788878,1,1,1.0028076078891015,1.1848975305115717,0.5933687028154969,0.5967653866062901,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True
0,0,0,-1.0373893371192475,1,1,0.5100321699358986,-0.7791594361885392,0.07885390192976828,-0.3530018981789749,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1,0,0,-1.2409180113122174,1,1,0.15496838636019022,-0.9526090220011582,-0.2937300954935298,-0.8278855405716075,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,0.1023712383613841,1,0,0.6759498258123978,0.2705387533085099,0.33688370010733787,0.12188174421365756,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,1.5270719577121736,1,0,0.8236165395424823,1.7851547162949455,0.483465667909353,2.021416313784188,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True
0,0,0,-1.2816237461508113,1,1,0.8070247739548323,-0.9712250514618721,-0.2811432760702337,0.12188174421365756,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
0,1,1,-0.10115743583158582,1,1,-1.3216987509406526,-0.6637532252510709,-0.6062335860682965,-1.3027691829642398,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False
0,0,0,-0.9966836022806536,1,1,-0.5004063543519814,-0.8499135198582103,-0.34916867093096865,-0.3530018981789749,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,0,-1.1188008067964355,1,1,0.17653768162413533,-0.8646877979561589,-0.09969508146249366,-0.8278855405716075,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,-0.9559778674420595,1,0,0.04380355692293595,-0.7379539087147656,0.014661122870958063,0.5967653866062901,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
0,0,0,-0.8745663977648716,1,1,0.3192268656779245,-0.6482984083402895,0.12792835518688894,-0.3530018981789749,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1,1,1.2421318138420157,0,0,-0.8488334316926298,0.041153267654028915,-0.4033741976959709,0.12188174421365756,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,1,1,0.26519417771576004,1,1,-1.3648373414685424,-0.6135909288858217,-0.6550142404233293,-1.3027691829642398,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False
0,1,1,-0.6303319887333076,1,0,0.9779199595076267,-0.304758025049355,0.476847246428559,0.5967653866062901,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0,0,0,-0.7524491932490895,1,1,-0.3543988171806622,-0.6709318120832094,-0.163675723115293,-0.3530018981789749,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
0,1,0,1.1607203441648277,1,0,0.9546914876849167,1.5627721945531623,0.56575030757689,1.0716490289989224,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
0,1,1,1.6084834273893616,1,1,1.681410820423983,2.598815702063697,0.8725994254248843,2.021416313784188,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,1,0,0.30589991255435406,1,0,-0.3029643438589475,-0.007911385464715958,-0.09335510500318461,-0.3530018981789749,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False
0,1,1,-1.2816237461508113,1,1,-1.4859572302583868,-1.0015639107952525,-0.8674910662835543,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
0,0,0,0.590840056424512,0,0,-0.8388783723400399,-0.22070050523205115,-0.4025389066598041,0.12188174421365756,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
0,1,1,0.06166550352279012,1,0,0.443665107585299,0.11546371544237406,0.20491807071875798,-0.3530018981789749,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
0,0,0,-0.5896262538947137,0,1,-0.8206274301936248,-0.6978240716225662,-0.4025528630680943,0.12188174421365756,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
0,0,0,-0.22327464034736777,1,1,-1.4826388771408567,-0.7741102772546192,-0.7122670957712208,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
0,1,1,0.5501343215859179,1,0,-1.4826388771408567,-0.6194962495520152,-0.7169818334999429,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
0,1,1,1.4456604880349857,1,0,1.0011484313303363,1.9239846341128168,0.6053512735516611,1.0716490289989224,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
0,0,0,-1.2002122764736234,1,0,-1.4959122896109767,-0.9824210125762166,-0.7679986228645792,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,0,-0.4268033145403377,1,1,0.9862158423014517,-0.08639287758977766,0.5144088899314616,0.12188174421365756,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
1,1,0,0.14307697319997809,1,1,1.0476053749757561,0.49823386836337424,0.5375809753757881,0.5967653866062901,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
0,1,1,-0.1825689055087738,0,1,-0.16359351292268806,-0.2718945862490145,-0.05412699130701953,1.0716490289989224,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False
0,0,0,0.7536629957788878,1,1,-1.4959122896109767,-0.5726927415210692,-0.7131039894938342,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0,0,-1.1595065416350294,1,1,1.1919537355883103,-0.8351172888953315,0.31665993406765974,0.5967653866062901,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False
